Date,priceUSD,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusdUSD,transactionfeesUSD,median_transaction_feeUSD,confirmationtime,transactionvalueUSD,mediantransactionvalueUSD,activeaddresses,top100cap,fee_to_rewardUSD
12-12-2015,432.019,203979,689092,350922,79102380900,6.36E+17,2.775,1357846160,0.0783,0.0432,8.889,7249,190.416,474525,20.041,0.905
13-12-2015,435.76,189772,688748,300351,79102380900,6.15E+17,2.537,2166948549,0.0764,0.0436,10.141,12143,254.9,416464,20.002,0.929
14-12-2015,441.485,231282,629881,335444,79102380900,6.71E+17,3.236,2008904200,0.0774,0.0441,7.385,9486,219.558,477652,19.899,0.825
15-12-2015,456.742,223815,621309,340228,79102380900,7.50E+17,2.812,1865807809,0.0816,0.0457,7.869,9122,209.696,424449,19.969,0.867
16-12-2015,456.521,220257,676230,327220,79102380900,6.95E+17,2.702,1918673569,0.0775,0.0457,8.834,9318,213.286,413586,19.928,0.91
17-12-2015,455.108,216142,676525,315139,79102380900,6.17E+17,2.887,1812196236,0.0793,0.0455,9.29,8825,232.901,417820,19.804,0.963
18-12-2015,459.385,213678,611776,312764,81054834555,6.58E+17,2.976,1774288441,0.0812,0.0459,8.521,8838,245.411,409529,19.812,0.887
19-12-2015,462.587,213719,653173,349534,93448670796,7.35E+17,2.493,1661560806,0.0763,0.0463,9.172,8497,151.534,450435,19.697,0.89
20-12-2015,453.641,193682,599984,306859,93448670796,7.64E+17,2.468,1708217091,0.0785,0.0454,8.727,9260,222.668,365783,19.689,0.807
21-12-2015,437.468,229295,766445,336590,93448670796,7.47E+17,2.205,2183923150,0.0784,0.0437,9.664,10197,249.933,446717,19.55,1.092
22-12-2015,439.047,222567,749711,329137,93448670796,6.63E+17,2.508,2022969093,0.0772,0.0439,9.6,9453,244.393,419228,19.531,1.033
23-12-2015,440.857,220918,686848,306698,93448670796,7.49E+17,2.333,1896949174,0.0794,0.0441,9.172,8950,258.198,415266,19.514,1.005
24-12-2015,454.111,210090,729549,297704,93448670796,7.06E+17,2.243,2045936889,0.0785,0.0454,10.435,10119,291.35,409699,19.509,1.043
25-12-2015,454.511,180221,528161,250502,93448670796,6.45E+17,2.875,1693227788,0.0746,0.0455,8.889,10161,308.912,341093,19.463,0.726
26-12-2015,428.423,179192,542753,283834,93448670796,8.09E+17,2.28,1099216671,0.075,0.0428,8.421,6646,109.723,370306,19.508,0.729
27-12-2015,417.265,160066,447224,236680,93448670796,8.91E+17,2.412,476284457,0.0706,0.0417,7.024,3760,85.938,363200,19.467,0.526
28-12-2015,424.113,172978,656033,269352,93448670796,8.22E+17,1.964,721741568,0.0764,0.0424,9.536,5340,124.794,366698,19.493,0.819
29-12-2015,425.095,184459,620992,274236,93448670796,7.20E+17,2.365,619105764,0.0722,0.0425,9.057,4983,123.618,370066,19.483,0.783
30-12-2015,428.988,176282,553996,273408,93448670796,7.67E+17,2.325,494504373,0.0749,0.0429,8.727,5625,107.503,373265,19.467,0.742
31-12-2015,425.418,155220,554812,233590,99178743060,7.43E+17,2.047,446419196,0.0699,0.0425,10.141,3189,104.33,329915,19.505,0.714
01-01-2016,432.258,123957,493324,201778,1.0388E+11,7.14E+17,2.054,379076692,0.0691,0.0432,10.667,3327,99.324,264236,19.532,0.584
02-01-2016,433.24,148893,579661,260130,1.0388E+11,7.05E+17,2.248,316052129,0.0913,0.0433,9.931,3010,74.207,378897,19.527,0.859
03-01-2016,429.271,142463,554573,244440,1.0388E+11,7.77E+17,2.016,335024463,0.0726,0.0429,9.931,2697,91.521,322323,19.514,0.661
04-01-2016,431.819,181173,556888,279282,1.0388E+11,8.50E+17,2.314,403527082,0.0733,0.0432,7.956,2536,93.149,359733,19.554,0.676
05-01-2016,432.241,182214,641696,291077,1.0388E+11,8.45E+17,2.025,539740982,0.0766,0.0432,9.172,3294,110.589,371034,19.562,0.816
06-01-2016,429.829,171949,662297,261494,1.0388E+11,7.47E+17,2.045,515346367,0.076,0.043,10.213,3335,114.298,341777,19.458,0.856
07-01-2016,447.946,190087,704633,295859,1.0388E+11,7.60E+17,2.187,649654997,0.0872,0.0448,9.796,3777,118.683,359906,19.454,0.998
08-01-2016,454.849,181234,583567,281590,1.0388E+11,8.51E+17,2.33,477344820,0.0816,0.0455,8.324,2990,114.43,360597,19.38,0.747
09-01-2016,449.909,179817,638583,307207,1.0388E+11,8.29E+17,2.066,319237660,0.0756,0.045,9.536,2116,74.476,399868,19.376,0.795
10-01-2016,444.408,161142,522339,270575,1.0388E+11,8.50E+17,2.301,450676870,0.0771,0.0444,8.229,3189,85.17,374094,19.406,0.636
11-01-2016,447.174,191026,656298,295362,1.0388E+11,9.02E+17,2.125,583290721,0.084,0.0447,8.471,4270,108.896,391385,19.304,0.838
12-01-2016,445.538,194704,606834,305776,1.0388E+11,8.87E+17,2.152,491023638,0.0794,0.0446,8.471,2920,108.444,388756,19.412,0.811
13-01-2016,428.513,187983,676273,287901,1.10282E+11,8.93E+17,1.791,528824982,0.0781,0.0429,9.73,3205,121.374,346613,19.419,0.919
14-01-2016,430.349,183049,718484,291829,1.13354E+11,7.56E+17,1.91,461847303,0.0748,0.043,10.827,2880,120.637,364296,19.423,0.949
15-01-2016,403.973,183520,785421,284696,1.13354E+11,7.16E+17,1.74,621476633,0.0787,0.0404,11.803,3811,116.102,362827,19.459,1.16
16-01-2016,371.323,191158,745794,330108,1.13354E+11,7.66E+17,1.737,503987009,0.0675,0.0371,10.141,2856,75.922,434078,19.489,0.971
17-01-2016,384.435,203977,753983,352022,1.13354E+11,7.81E+17,1.877,3944460920,0.0685,0.0384,9.536,19515,77.99,456430,19.463,0.954
18-01-2016,383,213732,665426,325175,1.13354E+11,9.89E+17,1.69,3573385257,0.0707,0.0383,8.324,16948,91.385,414949,19.459,0.905
19-01-2016,383.472,186725,773755,283147,1.13354E+11,8.42E+17,1.532,3323913284,0.0815,0.0383,10.827,18075,120.745,364949,19.456,1.18
20-01-2016,392.939,208919,862012,355974,1.13354E+11,8.34E+17,1.813,1512400335,0.0874,0.0393,9.474,7454,105.614,570723,19.462,1.209
21-01-2016,414.174,222606,840116,348163,1.13354E+11,7.63E+17,1.886,2100121859,0.0937,0.0414,10.511,9877,122.14,435891,19.499,1.45
22-01-2016,393.566,213507,661773,333197,1.13354E+11,8.95E+17,1.956,2973756111,0.0833,0.0394,8.182,14218,122.007,426162,19.465,1.017
23-01-2016,388.784,190221,571419,322771,1.13354E+11,9.80E+17,1.791,11515606499,0.0789,0.0389,8.045,60833,120.367,431557,19.337,0.856
24-01-2016,396.316,201254,619003,323042,1.13354E+11,9.54E+17,1.793,26651030344,0.0791,0.0396,8.421,132628,163.556,403929,19.362,0.932
25-01-2016,396.252,221988,719273,349905,1.13354E+11,1.01E+18,1.61,6821829144,0.0821,0.0396,8.889,30994,111.21,443098,19.299,1.123
26-01-2016,393.133,230363,742693,368829,1.16485E+11,9.42E+17,1.689,4021737819,0.0802,0.0393,9,17732,157.879,466663,19.309,1.163
27-01-2016,394.257,229522,743934,360186,1.20033E+11,9.29E+17,1.666,5418821406,0.0844,0.0394,9.29,23863,153.774,432690,19.35,1.253
28-01-2016,383.843,224879,796986,359891,1.20033E+11,9.03E+17,1.572,2283760618,0.081,0.0384,9.863,10386,110.332,464730,19.333,1.284
29-01-2016,375.988,224225,686915,351506,1.20033E+11,9.79E+17,1.64,2645564853,0.0788,0.0376,8.521,12025,120.316,453312,19.346,1.101
30-01-2016,378.256,194607,567465,319310,1.20033E+11,1.04E+18,1.708,1248073072,0.0758,0.0378,7.701,7062,141.865,435739,19.393,0.828
31-01-2016,377.724,175864,554454,289703,1.20033E+11,1.07E+18,1.617,600342987,0.0742,0.0378,7.956,3651,132.166,394896,19.395,0.759
01-02-2016,373.237,222237,776887,341667,1.20033E+11,1.06E+18,1.436,1910602667,0.094,0.0373,8.944,8984,155.405,540454,19.375,1.373
02-02-2016,374.287,241542,803808,394134,1.20033E+11,9.87E+17,1.729,1365424773,0.0909,0.0374,8,5910,114.539,600278,19.376,1.287
03-02-2016,372.194,191045,645681,306273,1.20033E+11,1.05E+18,1.601,537063751,0.0871,0.0372,8.045,3064,98.022,457590,19.342,0.991
04-02-2016,378.35,200493,657744,316019,1.20033E+11,1.12E+18,1.434,847087092,0.072,0.0378,8.571,4682,147.05,406620,19.429,0.901
05-02-2016,387.86,225300,646711,340590,1.20033E+11,1.05E+18,1.757,1283338133,0.0741,0.0388,7.66,5996,138.438,429973,19.539,0.908
06-02-2016,377.282,223956,603067,326435,1.20033E+11,1.11E+18,1.707,1091968720,0.0677,0.0377,7.2,5357,148.611,429750,19.509,0.798
07-02-2016,377.566,212014,700102,326804,1.40422E+11,1.32E+18,1.272,1052127323,0.0693,0.0378,8.182,5438,138.86,460561,19.515,0.878
08-02-2016,376.95,224607,818973,327394,1.44116E+11,1.21E+18,1.166,922363652,0.0707,0.0377,9.73,4406,181.746,410619,19.501,1.127
09-02-2016,374.584,231064,696074,351661,1.44116E+11,1.16E+18,1.435,766267258,0.0677,0.0375,8.182,3610,205.305,466938,19.576,0.941
10-02-2016,379.689,235363,738351,346865,1.44116E+11,1.26E+18,1.246,925360422,0.0728,0.038,8.78,4277,206.339,422015,19.491,1.089
11-02-2016,380.995,220742,639215,331552,1.44116E+11,1.26E+18,1.462,935612175,0.0764,0.0381,7.5,4579,149.286,420891,19.529,0.914
12-02-2016,382.955,202356,615008,319900,1.44116E+11,1.29E+18,1.283,948159218,0.0739,0.0383,8.421,5036,140.145,406475,19.567,0.906
13-02-2016,389.825,184519,630460,299717,1.44116E+11,1.13E+18,1.357,951942167,0.0738,0.039,9.231,5504,143.206,401895,19.553,0.888
14-02-2016,400.002,185922,624629,308322,1.44116E+11,1.18E+18,1.416,1040846055,0.0756,0.04,8.675,5970,154.082,425894,19.553,0.841
15-02-2016,404.62,220197,762485,339897,1.44116E+11,1.13E+18,1.373,1466430409,0.0774,0.0405,9.474,7245,196.379,443684,19.551,1.097
16-02-2016,404.798,215802,760353,319157,1.44116E+11,1.08E+18,1.303,1510244247,0.0792,0.0405,10.435,7464,200.731,405987,19.536,1.209
17-02-2016,414.783,227080,773878,363404,1.44116E+11,1.01E+18,1.606,1562509539,0.0801,0.0415,9.29,7272,176.735,480013,19.495,1.12
18-02-2016,420.743,212810,650812,336132,1.44116E+11,1.20E+18,1.499,1544984290,0.0857,0.0421,8.521,7608,176.76,419151,19.533,1.016
19-02-2016,420.701,217291,767033,338029,1.52802E+11,1.19E+18,1.296,1930946166,0.0889,0.0421,9.931,9406,186.092,436520,19.508,1.252
20-02-2016,430.082,215578,737687,336835,1.63492E+11,1.19E+18,1.365,1704135948,0.0825,0.043,9.6,8369,202.225,445276,19.539,1.091
21-02-2016,438.567,206489,845680,327450,1.63492E+11,1.10E+18,1.287,1757389978,0.0856,0.0439,11.25,8911,219.441,455324,19.535,1.245
22-02-2016,437.065,237569,898157,373503,1.63492E+11,1.04E+18,1.354,1857114236,0.0843,0.0437,11.339,8202,204.59,439234,19.546,1.423
23-02-2016,427.514,244612,883107,376797,1.63492E+11,1.11E+18,1.33,1585143798,0.0845,0.0428,10.588,6971,181.651,461062,19.553,1.403
24-02-2016,421.19,224809,918082,332184,1.63492E+11,1.04E+18,1.215,1458057655,0.0862,0.0421,12.203,6950,168.434,410824,19.52,1.536
25-02-2016,423.3,216135,798942,345734,1.63492E+11,1.10E+18,1.503,1245035812,0.0899,0.0423,9.29,6056,165.218,475481,19.535,1.171
26-02-2016,424.262,203495,765152,324908,1.63492E+11,1.25E+18,1.2,1285162548,0.0883,0.0424,10.286,6920,173.562,424471,19.55,1.197
27-02-2016,432.256,182030,673816,300181,1.63492E+11,1.09E+18,1.467,923887204,0.0887,0.0432,9.796,6000,107.454,415896,19.559,1.007
28-02-2016,429.127,233302,776484,332064,1.63492E+11,1.20E+18,1.211,3543495229,0.0818,0.0429,10.746,15603,256.579,431474,19.54,1.311
29-02-2016,436.765,265187,913216,391910,1.63492E+11,1.12E+18,1.316,4224600109,0.091,0.0437,10.827,16341,329.906,491300,19.472,1.636
01-03-2016,434.676,276953,904953,403197,1.63492E+11,1.07E+18,1.455,4642360608,0.0943,0.0435,10.213,17265,284.384,477531,19.106,1.676
02-03-2016,431.575,270049,900198,399762,1.63492E+11,1.22E+18,1.421,2347458168,0.147,0.0432,9.172,9129,284.898,498562,19.386,2.295
03-03-2016,421.323,221517,920750,337358,1.63492E+11,1.14E+18,1.266,1389892162,0.107,0.0421,10.667,6705,207.207,484425,19.441,1.636
04-03-2016,419.557,207330,786489,301562,1.63328E+11,1.23E+18,1.343,3054049581,0.104,0.0474,9.29,15091,185.649,467261,19.693,1.314
05-03-2016,403.989,234842,779954,326374,1.58427E+11,1.25E+18,1.234,7765986925,0.107,0.0537,9.6,33565,419.867,469348,19.91,1.629
06-03-2016,404.42,161591,628774,249922,1.58427E+11,1.15E+18,1.321,746138427,0.0979,0.0457,9.73,5026,126.118,353877,19.962,1.047
07-03-2016,409.784,183122,708258,261525,1.58427E+11,1.19E+18,1.16,1114998982,0.0979,0.0454,10.827,6482,137.622,367988,19.663,1.299
08-03-2016,412.669,200144,680284,293507,1.58427E+11,1.05E+18,1.536,859927775,0.0926,0.0413,9.351,4800,134.193,416467,19.617,1.154
09-03-2016,411.941,190220,744044,274045,1.58427E+11,1.31E+18,1.342,776634802,0.118,0.0413,8.571,4464,125.536,457651,19.639,1.286
10-03-2016,413.802,188571,676904,276461,1.58427E+11,1.25E+18,1.294,895122488,0.0901,0.0415,9.29,5453,112.258,385798,19.53,1.05
11-03-2016,419.577,189656,614238,270333,1.58427E+11,1.28E+18,1.321,904239471,0.088,0.042,9,5221,115.3,386404,19.528,0.985
12-03-2016,413.346,167869,573967,241360,1.58427E+11,1.17E+18,1.281,692462712,0.0847,0.0413,10,4497,106.473,341896,19.544,0.947
13-03-2016,412.764,149670,637882,243564,1.58427E+11,1.07E+18,1.296,624405966,0.0987,0.0413,10.827,4462,99.511,367421,19.608,1.066
14-03-2016,414.027,191189,726138,282748,1.58427E+11,1.12E+18,1.422,868283522,0.0889,0.0414,9.474,5245,122.993,402214,19.634,1.07
15-03-2016,415.778,202265,664115,289394,1.58427E+11,1.24E+18,1.367,1212965909,0.0882,0.0416,8.944,6571,124.686,400044,19.609,1.055
16-03-2016,415.443,211840,668798,306024,1.58427E+11,1.28E+18,1.252,5445861378,0.0941,0.0422,9.474,26255,198.875,388398,19.607,1.248
17-03-2016,418.234,208178,746679,306174,1.58427E+11,1.14E+18,1.309,3204973917,0.0931,0.0418,10.213,16034,152.866,430484,19.543,1.298
18-03-2016,413.077,205886,739516,294075,1.62378E+11,1.15E+18,1.235,2019330396,0.0861,0.0413,10.588,10505,127.145,390122,19.426,1.247
19-03-2016,407.531,177342,640008,263916,1.65497E+11,1.12E+18,1.252,812683511,0.0789,0.0408,10.588,5025,103.256,359219,19.424,1.001
20-03-2016,410.271,177997,660621,269904,1.65497E+11,1.17E+18,1.287,666049437,0.0778,0.041,9.863,4079,102.527,358245,19.42,0.917
21-03-2016,409.752,198867,754196,280911,1.65497E+11,1.13E+18,1.275,710893561,0.0848,0.041,10.36,4199,119.573,383988,19.346,1.171
22-03-2016,415.288,205060,713965,298520,1.65497E+11,1.20E+18,1.299,794120270,0.0863,0.0415,9.73,4519,105.838,415030,19.3,1.14
23-03-2016,416.991,186659,674711,273491,1.65497E+11,1.21E+18,1.297,709908420,0.0857,0.0417,9.664,4609,111.536,340578,19.418,1.02
24-03-2016,415.821,189947,674037,275884,1.65497E+11,1.24E+18,1.243,819429184,0.0843,0.0416,9.796,4998,125.047,383552,19.779,1.038
25-03-2016,415.36,172163,623933,257576,1.65497E+11,1.21E+18,1.266,756321517,0.0789,0.0415,9.863,5094,114.183,359481,19.765,0.889
26-03-2016,416.249,158896,625212,239914,1.65497E+11,1.24E+18,1.299,543383944,0.0939,0.0416,9.412,3933,98.45,418683,19.988,0.929
27-03-2016,419.438,160125,629374,243666,1.65497E+11,1.24E+18,1.202,657345438,0.0832,0.0419,10.213,4587,99.331,348069,19.877,0.893
28-03-2016,423.456,195910,674450,278805,1.65497E+11,1.21E+18,1.5,727727230,0.0998,0.0423,8.471,4501,121.983,458611,19.963,1.075
29-03-2016,417.945,197252,836367,289705,1.65497E+11,1.38E+18,1.204,688532071,0.122,0.0418,9.172,4513,125.342,528452,19.656,1.452
30-03-2016,412.853,200881,748824,284876,1.65497E+11,1.27E+18,1.207,681130814,0.094,0.0413,9.796,4169,123.555,436345,19.663,1.231
31-03-2016,414.983,206352,845109,279289,1.65497E+11,1.10E+18,1.189,702849230,0.092,0.0415,11.613,4396,124.453,374089,19.647,1.455
01-04-2016,415.156,211769,768344,298728,1.66524E+11,1.14E+18,1.415,745792573,0.104,0.0415,9.412,4269,123.434,404832,19.579,1.373
02-04-2016,418.138,183364,798776,269808,1.66852E+11,1.27E+18,1.159,636174074,0.113,0.0418,10.36,4003,110.222,417620,19.582,1.41
03-04-2016,417.978,178287,726970,270481,1.66852E+11,1.15E+18,1.312,564408947,0.102,0.0418,10.141,3653,104.453,400279,19.546,1.214
04-04-2016,418.564,208763,669604,300628,1.66852E+11,1.34E+18,1.309,698645900,0.0904,0.0419,8.675,4267,123.973,417170,19.464,1.075
05-04-2016,420.973,216021,741596,295830,1.66852E+11,1.31E+18,1.261,700577042,0.0934,0.0421,9.29,4392,121.912,411003,19.466,1.223
06-04-2016,421.292,219133,706354,303425,1.66852E+11,1.27E+18,1.319,729003161,0.112,0.0421,9.172,4602,129.969,418091,19.456,1.468
07-04-2016,420.006,218324,758160,292183,1.66852E+11,1.21E+18,1.218,825753776,0.0861,0.042,10.36,5308,126.065,387867,19.43,1.272
08-04-2016,420.314,214047,717973,285957,1.66852E+11,1.19E+18,1.285,735260833,0.0855,0.042,10,5350,132.915,374081,19.397,1.196
09-04-2016,416.933,196279,635182,268706,1.66852E+11,1.29E+18,1.325,677776060,0.0776,0.0417,8.889,4769,99.467,379848,19.399,0.895
10-04-2016,418.889,186781,553217,267561,1.66852E+11,1.44E+18,1.272,610270067,0.0746,0.0419,8.324,4506,101.692,348807,19.408,0.764
11-04-2016,420.07,229887,770888,295286,1.66852E+11,1.31E+18,1.245,659367895,0.0916,0.042,9.412,4691,128.625,423078,19.386,1.294
12-04-2016,423.767,240058,835597,318024,1.66852E+11,1.26E+18,1.26,919964293,0.0896,0.0424,9.73,6212,129.996,467842,19.356,1.354
13-04-2016,423.615,223342,707182,306203,1.66852E+11,1.32E+18,1.326,952267040,0.0868,0.0424,8.78,6097,136.326,432307,19.401,1.104
14-04-2016,423.23,227764,714189,305310,1.74496E+11,1.38E+18,1.274,805869657,0.0834,0.0423,8.78,5502,131.661,421428,19.318,1.083
15-04-2016,426.47,212039,792496,286025,1.78678E+11,1.36E+18,1.103,884143010,0.0899,0.0426,10.36,7690,146.428,379338,19.264,1.27
16-04-2016,429.738,181866,674649,259729,1.78678E+11,1.25E+18,1.195,1040045939,0.0806,0.043,10.435,7203,107.392,377708,19.11,0.98
17-04-2016,427.826,192270,659208,282922,1.78678E+11,1.34E+18,1.275,857769514,0.0763,0.0428,9.114,5861,113.723,402557,19.109,0.861
18-04-2016,427.315,220261,837546,298954,1.78678E+11,1.27E+18,1.141,840392929,0.0918,0.0427,10.746,7681,128.269,426792,19.08,1.394
19-04-2016,428.717,226361,749784,308771,1.78678E+11,1.29E+18,1.258,915868397,0.0824,0.0429,9.6,7012,133.018,416218,19.108,1.147
20-04-2016,436.562,216615,696843,298051,1.78678E+11,1.33E+18,1.367,964275768,0.0871,0.0437,8.727,8209,134.059,411908,19.119,1.038
21-04-2016,443.215,212644,731708,302938,1.78678E+11,1.45E+18,1.17,1130862864,0.0893,0.0443,9.536,10483,133.213,415543,19.069,1.122
22-04-2016,445.474,210833,774829,288306,1.78678E+11,1.26E+18,1.277,1047685287,0.0902,0.0445,10.07,11172,137.192,391327,19.017,1.181
23-04-2016,445.852,185072,654579,266608,1.78678E+11,1.32E+18,1.223,857657973,0.0799,0.0446,10,8245,103.667,399410,19.018,0.913
24-04-2016,452.604,183023,727957,269400,1.78678E+11,1.23E+18,1.223,771265952,0.0823,0.0453,10.909,5491,97.899,402357,18.991,0.999
25-04-2016,457.376,217437,874402,304689,1.78678E+11,1.14E+18,1.291,1041375335,0.0911,0.0457,11.339,5714,127.01,444197,18.865,1.346
26-04-2016,463.109,250593,813097,338124,1.78678E+11,1.26E+18,1.513,1159092093,0.624,0.0463,9.536,5112,126.838,446772,18.874,8.217
27-04-2016,458.712,239306,875260,311692,1.78678E+11,1.27E+18,1.179,1018777076,0.0884,0.0459,11.163,4757,119.287,424650,18.847,1.41
28-04-2016,444.29,247822,897397,297571,1.78666E+11,1.17E+18,1.297,1042424815,0.089,0.0444,10.667,4840,111.561,418528,18.788,1.45
29-04-2016,449.257,261726,812765,322420,1.78659E+11,1.29E+18,1.389,942003650,0.0857,0.0449,9.114,4323,100.948,464315,18.773,1.249
30-04-2016,451.828,215566,757466,284748,1.78659E+11,1.34E+18,1.241,782214893,0.0857,0.0452,9.863,3974,94.884,382726,18.778,1.108
01-05-2016,449.954,191275,625635,258379,1.78659E+11,1.36E+18,1.291,772130419,0.0812,0.045,9.29,4412,83.691,375655,18.712,0.883
02-05-2016,446.236,223628,751003,286365,1.78659E+11,1.36E+18,1.3,964214470,0.0901,0.0446,9.172,4882,126.299,423025,18.664,1.138
03-05-2016,446.352,235458,778147,288409,1.78659E+11,1.39E+18,1.228,908510479,0.0851,0.0446,9.536,4303,133.861,421903,18.662,1.175
04-05-2016,446.988,233524,706967,288032,1.78659E+11,1.43E+18,1.319,904027881,0.0903,0.0447,8.623,4400,140.974,412465,19.206,1.118
05-05-2016,446.657,229418,704442,285108,1.78659E+11,1.40E+18,1.252,880230655,0.0862,0.0447,9.29,4219,129.022,396794,19.061,1.13
06-05-2016,451.464,233070,685806,287516,1.78659E+11,1.42E+18,1.302,919355237,0.0862,0.0451,8.889,4488,126.861,392060,18.887,1.088
07-05-2016,457.988,201912,646440,255838,1.78659E+11,1.35E+18,1.285,800165284,0.0853,0.0458,9.6,4287,120.602,371632,18.643,0.994
08-05-2016,457.595,188857,578072,254712,1.78659E+11,1.44E+18,1.345,678869657,0.0842,0.0458,8.571,3924,114.291,357682,18.639,0.821
09-05-2016,458.102,226278,638160,298442,1.78659E+11,1.56E+18,1.268,800566319,0.0819,0.0458,8.421,4223,130.831,416018,18.702,0.938
10-05-2016,454.748,245563,726826,304755,1.78659E+11,1.44E+18,1.266,896691674,0.0891,0.0455,9.114,4089,137.421,425757,18.654,1.204
11-05-2016,452.584,234279,812933,293713,1.90503E+11,1.39E+18,1.094,1036210701,0.0886,0.0453,10.827,4843,139.332,409881,18.561,1.362
12-05-2016,451.025,228270,779911,286380,1.94255E+11,1.31E+18,1.213,946838203,0.0924,0.0451,10.36,4529,148.858,413347,18.569,1.328
13-05-2016,454.247,231994,762611,290669,1.94255E+11,1.43E+18,1.218,1038481806,0.0932,0.0454,9.474,5040,153.7,393696,18.558,1.237
