Date,priceUSD,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusdUSD,transactionfeesUSD,median_transaction_feeUSD,confirmationtime,transactionvalueUSD,mediantransactionvalueUSD,activeaddresses,top100cap,fee_to_rewardUSD,Open,High,Low,Close,Adj Close,Volume
04-10-2014,345.878,66478,276741,118762,34661425924,2.54E+17,5.26,183413908,0.0654,0.0346,9.351,3269,83.163,148859,19.914,0.326,359.891998,364.487,325.885986,328.865997,328.865997,47236500
05-10-2014,315.801,67161,268106,149600,34661425924,2.95E+17,4.542,248272665,0.0559,0.0316,8.521,4236,82.921,225945,19.985,0.281,328.915985,341.800995,289.29599,320.51001,320.51001,83308096
06-10-2014,322.456,77888,279954,135639,34661425924,2.81E+17,4.632,322780833,0.0522,0.0322,8.944,4723,98.609,162663,20.119,0.313,320.389008,345.134003,302.559998,330.07901,330.07901,79011800
07-10-2014,328.313,78935,337195,149950,34661425924,2.68E+17,4.121,239383415,0.0556,0.0328,10.746,3547,103.488,177985,20.134,0.398,330.584015,339.247009,320.481995,336.187012,336.187012,49199900
08-10-2014,339.094,78674,308168,145062,34661425924,2.38E+17,5.151,266955454,0.054,0.0339,10,3891,104.141,170418,20.132,0.348,336.115997,354.364014,327.187988,352.940002,352.940002,54736300
09-10-2014,364.531,82641,300477,142317,34758212115,2.32E+17,5.83,251443413,0.0613,0.0365,9.73,4237,111.183,164245,20.115,0.375,352.747986,382.726013,347.687012,365.026001,365.026001,83641104
10-10-2014,362.28,80903,285337,146931,35002482026,2.71E+17,5.194,272361697,0.0582,0.0362,9.29,4433,105.543,170684,20.117,0.335,364.687012,375.066986,352.963013,361.562012,361.562012,43665700
11-10-2014,359.388,64876,248806,119838,35002482026,2.72E+17,4.774,176827658,0.0575,0.0359,10,3177,88.901,146972,20.205,0.288,361.362,367.19101,355.950989,362.299011,362.299011,13345200
12-10-2014,362.544,63361,286125,141427,35002482026,2.51E+17,5.362,136730550,0.063,0.0363,9.73,2685,74.164,220350,20.232,0.298,362.605988,379.433014,356.144012,378.549011,378.549011,17552800
13-10-2014,378.689,77787,296306,153138,35002482026,2.62E+17,5.629,241925769,0.0638,0.0379,9.29,3771,97.407,182882,20.139,0.338,377.92099,397.226013,368.897003,390.414001,390.414001,35221400
14-10-2014,402.084,81232,368101,153374,35002482026,2.49E+17,5.355,230527557,0.0657,0.0402,10.909,4338,117.692,190886,20.115,0.401,391.691986,411.697998,391.324005,400.869995,400.869995,38491500
15-10-2014,393.788,76106,297037,157856,35002482026,2.57E+17,5.812,208405356,0.0649,0.0394,9.536,6149,116.996,185794,20.171,0.332,400.954987,402.22699,388.765991,394.77301,394.77301,25267100
16-10-2014,386.265,75589,284863,142479,35002482026,2.60E+17,5.522,200794500,0.0621,0.0386,9.73,5269,99.427,157355,20.111,0.328,394.518005,398.807007,373.070007,382.556,382.556,26990000
17-10-2014,379.451,70697,290383,140101,35002482026,2.46E+17,5.495,188386347,0.0628,0.0379,10.141,4857,105.759,163371,20.102,0.329,382.756012,385.477997,375.389008,383.757996,383.757996,13600700
18-10-2014,384.702,66313,224964,124039,35002482026,2.75E+17,5.757,138944322,0.06,0.0385,8.78,3448,80.402,152746,20.072,0.252,383.976013,395.15799,378.971008,391.441986,391.441986,11416800
19-10-2014,388.404,63122,311923,142440,35002482026,2.55E+17,5.082,113666094,0.0649,0.0388,10.827,2737,72.985,214141,20.117,0.317,391.253998,393.938995,386.457001,389.54599,389.54599,5914570
20-10-2014,382.291,82563,337985,146919,35002482026,2.39E+17,5.489,206014081,0.06,0.0382,10.511,3903,98.252,174619,20.112,0.377,389.230988,390.084015,378.252014,382.845001,382.845001,16419000
21-10-2014,383.996,81498,312109,155794,35002482026,2.40E+17,6.14,169944514,0.0613,0.0384,9.412,2719,110.221,185029,20.125,0.34,382.42099,392.645996,380.834015,386.475006,386.475006,14188900
22-10-2014,382.802,79828,289465,150228,35002482026,2.89E+17,5.284,218226252,0.0608,0.0383,9.057,4112,95.456,174809,20.18,0.318,386.118011,388.575989,382.248993,383.15799,383.15799,11641300
23-10-2014,367.289,80487,307948,148329,35640558234,2.66E+17,5.229,215688389,0.0584,0.0367,9.536,4917,99.814,173116,20.174,0.338,382.962006,385.048004,356.446991,358.416992,358.416992,26456900
24-10-2014,355.716,77747,269613,141467,35985640265,2.86E+17,4.963,168374339,0.0565,0.0356,9.057,3232,81.493,166641,20.149,0.31,358.591003,364.345001,353.304993,358.345001,358.345001,15585700
25-10-2014,349.089,72360,265762,141971,35985640265,2.69E+17,5.041,157923125,0.0536,0.0349,9.29,4379,101.109,187025,20.119,0.286,358.610992,359.860992,342.877014,347.270996,347.270996,18127500
26-10-2014,351.284,70637,333148,132708,35985640265,2.60E+17,4.245,119209456,0.0558,0.0351,11.52,4352,57.09,191036,20.062,0.358,347.487,359.221008,343.931,354.70401,354.70401,11272500
27-10-2014,352.794,83818,315184,161774,35985640265,2.53E+17,5.556,174902345,0.0569,0.0353,9.057,4469,87.341,193792,20.076,0.34,354.777008,358.631989,349.80899,352.989014,352.989014,13033000
28-10-2014,352.906,87842,353722,152745,35985640265,2.70E+17,4.528,160076997,0.0537,0.0353,10.435,3428,88.081,172868,20.104,0.387,353.214996,359.984009,352.678986,357.618011,357.618011,7845880
29-10-2014,344.899,93512,319515,155241,35985640265,2.57E+17,5.213,195049750,0.0526,0.0345,9.29,2922,82.042,174923,20.059,0.368,357.088989,357.833008,335.342987,335.591003,335.591003,18192700
30-10-2014,337.866,92452,298610,156589,35985640265,2.96E+17,4.87,167486201,0.0507,0.0338,8.471,2637,68.448,179335,20.035,0.326,335.709015,350.912994,335.071991,345.304993,345.304993,30177900
31-10-2014,341.339,85515,254139,146192,35985640265,3.27E+17,4.926,186434381,0.0514,0.0341,7.66,5113,73.043,176490,20.09,0.274,345.009003,348.045013,337.141998,338.321014,338.321014,12545400
01-11-2014,329.102,69432,242654,121365,35985640265,3.02E+17,4.338,128509386,0.0596,0.0329,9.057,3265,72,151649,20.044,0.316,338.649994,340.528992,321.054993,325.748993,325.748993,16677200
02-11-2014,324.34,77015,315611,156828,35985640265,2.95E+17,4.272,105756186,0.0533,0.0324,9.29,2326,51.498,243996,20.052,0.326,326.075012,329.049988,320.626007,325.891998,325.891998,8603620
03-11-2014,327.819,90182,303676,153078,35985640265,2.81E+17,4.94,150237385,0.0603,0.0328,8.521,3879,68.135,178386,20.028,0.392,325.569,334.002014,325.480988,327.553986,327.553986,12948500
04-11-2014,325.84,87455,303876,149914,35985640265,3.00E+17,4.408,236742659,0.0504,0.0326,8.889,4199,82.214,182562,20.054,0.333,327.161011,331.766998,325.076996,330.492004,330.492004,15655500
05-11-2014,336.991,89322,350386,151681,38974444342,3.21E+17,3.637,242824601,0.0505,0.0337,10.435,3567,94.226,172677,20.154,0.387,330.683014,343.368988,330.683014,339.485992,339.485992,19817200
06-11-2014,342.284,94142,349749,155751,39603666252,2.70E+17,4.897,184881193,0.0524,0.0342,9.351,2715,75.033,195913,20.207,0.374,339.458008,352.966003,338.424011,349.290009,349.290009,18797000
07-11-2014,344.945,83807,338536,141210,39603666252,3.04E+17,4.275,213848513,0.0552,0.0345,9.6,3503,78.045,189064,20.155,0.357,349.817993,352.731995,341.776001,342.415009,342.415009,16834200
08-11-2014,343.176,72564,265500,116040,39603666252,2.91E+17,4.519,120601210,0.051,0.0343,9.412,2643,57.76,148751,20.202,0.282,342.153992,347.032013,342.153992,345.488007,345.488007,8535470
09-11-2014,349.881,72062,315975,149310,39603666252,2.83E+17,4.66,134721143,0.0731,0.035,9.6,2603,50.591,214077,20.228,0.4,345.376007,363.626007,344.255005,363.264008,363.264008,24205600
10-11-2014,365.791,88847,346564,147168,39603666252,3.09E+17,4.36,238267412,0.0553,0.0366,9.796,4047,88.934,189520,20.24,0.365,362.265015,374.81601,357.561005,366.924011,366.924011,30450100
11-11-2014,366.689,85489,385734,146418,39603666252,2.78E+17,4.277,188087366,0.0574,0.0367,11.163,2967,84.328,175509,20.219,0.414,365.856995,371.309998,363.734985,367.695007,367.695007,15838900
12-11-2014,394.94,95432,371490,168154,39603666252,2.71E+17,5.384,318065551,0.0626,0.0395,9.796,4562,110.466,197855,20.227,0.41,367.984985,429.717987,367.984985,423.561005,423.561005,45783200
13-11-2014,428.535,92813,381040,157137,39603666252,2.75E+17,5.674,609505232,0.0664,0.0429,9.931,7575,129.617,185694,20.209,0.396,427.27301,457.092987,401.122986,420.734985,420.734985,58945000
14-11-2014,397.306,86153,324405,156805,39603666252,3.00E+17,5.12,274886415,0.0606,0.0397,9.351,4361,98.349,199207,20.309,0.341,418.416992,419.252014,384.789001,397.817993,397.817993,29589200
15-11-2014,386.82,73102,287975,125266,39603666252,2.93E+17,4.642,214676002,0.0593,0.0387,10.286,4202,79.429,157558,20.197,0.32,399.649994,405.528015,371.007996,376.132996,376.132996,15727500
16-11-2014,384.374,75859,316471,141278,39603666252,2.87E+17,5.045,207718919,0.0589,0.0384,9.6,3637,66.374,227884,20.411,0.309,374.730011,390.799011,374.60199,387.881989,387.881989,11905600
17-11-2014,397.121,88210,367633,149418,39603666252,2.95E+17,4.862,249303579,0.068,0.0397,10,3721,101.49,185373,20.407,0.418,388.348999,410.199005,377.502014,387.40799,387.40799,41518800
18-11-2014,381.052,87370,324153,151107,39671493922,2.97E+17,4.956,294768198,0.057,0.0381,9.351,4215,98.598,182902,20.386,0.339,387.785004,392.402008,371.117004,375.197998,375.197998,32222500
19-11-2014,378.646,85130,338527,144587,40300030328,2.88E+17,4.653,221142817,0.0585,0.0379,10.213,4141,106.462,177413,20.407,0.373,373.895996,386.480988,373.895996,380.554993,380.554993,18931800
20-11-2014,365.837,89250,360622,151180,40300030328,2.76E+17,4.598,290515639,0.0544,0.0366,10.435,4266,100.254,188637,20.424,0.384,380.307007,382.024994,356.781006,357.839996,357.839996,25233200
21-11-2014,351.592,82052,367251,142056,40300030328,2.62E+17,4.279,372707210,0.0546,0.0352,11.339,5729,98.152,178746,20.398,0.4,357.878998,357.878998,344.112,350.847992,350.847992,29850100
22-11-2014,356.53,74571,265553,124620,40300030328,2.96E+17,4.647,192338965,0.0526,0.0357,9.351,3746,98.791,158776,20.363,0.286,351.604004,364.841003,350.877991,352.920013,352.920013,15273000
23-11-2014,358.505,77141,333582,135640,40300030328,2.93E+17,4.352,129082149,0.0554,0.0359,10.141,2776,57.972,226056,20.367,0.335,353.174988,370.845001,353.174988,367.572998,367.572998,15151600
24-11-2014,374.924,85660,346778,139204,40300030328,2.90E+17,4.773,211185552,0.0573,0.0375,9.796,3474,92.883,180366,20.37,0.355,366.947998,387.209015,366.669006,376.901001,376.901001,30930100
25-11-2014,383.251,86002,378491,147413,40300030328,2.89E+17,4.394,288752199,0.0543,0.0383,10.909,4269,111.827,185396,20.378,0.368,376.885986,394.700989,374.783997,375.347992,375.347992,25442200
26-11-2014,371.775,84974,342002,144790,40300030328,2.72E+17,4.695,239107550,0.0532,0.0372,10.511,4588,115.202,175259,20.444,0.354,376.019012,377.697998,365.81601,368.369995,368.369995,18601700
27-11-2014,370.752,84541,346144,148105,40300030328,2.73E+17,4.808,199421479,0.0526,0.0371,10.213,4309,105.041,186072,20.44,0.34,370.502014,373.992004,368.282013,369.670013,369.670013,8748030
28-11-2014,369.434,85764,327967,144033,40300030328,3.02E+17,4.534,400268105,0.0503,0.0369,9.73,5738,123.088,185838,20.736,0.315,369.373993,382.838013,358.454987,376.446991,376.446991,22946500
29-11-2014,378.702,78941,273576,127058,40300030328,2.98E+17,5.009,257320829,0.0532,0.0379,9.172,4660,110.686,164845,20.767,0.282,376.152008,387.601013,372.144989,375.490997,375.490997,15375600
30-11-2014,377.846,84853,361350,154304,40300030328,3.17E+17,4.78,263893636,0.057,0.0378,9,4394,87.469,254565,20.764,0.319,375.51001,382.527008,373.30899,378.046997,378.046997,9194440
01-12-2014,379.647,97493,415290,146853,40300030328,3.01E+17,4.115,321548853,0.0542,0.038,11.077,5058,116.662,191207,20.945,0.427,378.248993,383.661987,376.669006,379.244995,379.244995,11763000
02-12-2014,381.317,99269,391286,176246,40294179127,2.78E+17,5.17,405109665,0.0545,0.0381,9.6,5236,151.028,215283,21.027,0.378,379.25,384.037994,377.863007,381.315002,381.315002,12364100
03-12-2014,378.7,99232,473946,160561,40007470271,2.45E+17,4.5,355661963,0.0521,0.0379,12.414,4576,115.03,202825,21.062,0.469,381.721985,383.026001,374.346008,375.01001,375.01001,13340100
04-12-2014,374.17,98202,378607,157158,40007470271,2.78E+17,4.937,331580391,0.0565,0.0374,9.863,4017,110.133,187991,21.086,0.405,375.717987,378.654999,367.759003,369.604004,369.604004,14529600
05-12-2014,372.933,90744,323942,152344,40007470271,2.97E+17,4.916,315484681,0.0509,0.0373,9.231,4665,110.759,199324,21.46,0.317,369.441986,379.191986,365.756012,376.854004,376.854004,15181800
06-12-2014,374.938,81093,326600,126158,40007470271,3.02E+17,4.271,190863354,0.0517,0.0375,10.511,2818,94.152,168914,21.788,0.326,376.756989,378.447998,370.945007,374.785004,374.785004,7009320
07-12-2014,375.025,74666,350749,140090,40007470271,2.60E+17,4.555,222450785,0.0548,0.0375,11.429,4149,91.183,240167,21.809,0.346,374.835999,376.291992,373.274994,375.095001,375.095001,6491650
08-12-2014,368.947,90583,352083,161385,40007470271,2.83E+17,5.328,543246473,0.0643,0.0369,8.834,6583,123.469,213295,21.747,0.386,374.964996,376.028992,361.885986,361.908997,361.908997,18898700
09-12-2014,352.726,90078,358951,154381,40007470271,2.84E+17,4.422,318424587,0.0493,0.0353,10.141,4415,127.325,194736,21.711,0.354,361.894989,363.066986,344.950989,352.218994,352.218994,32915500
10-12-2014,349.289,88655,348238,156047,40007470271,3.18E+17,3.939,312884454,0.0493,0.0349,10.07,5126,137.045,197999,21.685,0.349,352.204987,352.384003,346.36499,346.36499,346.36499,16427700
11-12-2014,351.872,83857,327268,148180,40007470271,2.71E+17,4.813,243855782,0.0502,0.0352,9.73,3454,118.51,187105,21.644,0.323,344.339996,361.356995,338.763,350.506012,350.506012,32431300
12-12-2014,350.835,81156,333135,149739,40007470271,2.98E+17,4.162,212382092,0.05,0.0351,10.213,4156,101.057,176628,21.636,0.328,350.833008,352.983002,349.290985,352.541992,352.541992,16989800
13-12-2014,347.5,76061,284285,129464,40007470271,2.85E+17,4.464,211332281,0.0474,0.0347,9.863,3159,102.733,161380,21.578,0.284,352.381012,352.381012,346.588013,347.376007,347.376007,11675900
14-12-2014,348.199,79562,367627,161187,40007470271,2.78E+17,4.434,186216168,0.0528,0.0348,10.213,2645,79.601,248869,21.565,0.342,346.72699,353.31601,345.417999,351.631989,351.631989,12415200
15-12-2014,347.166,94318,410596,163741,40007470271,2.91E+17,4.218,259884046,0.0521,0.0347,10.213,3245,111.27,220231,21.561,0.4,351.360992,351.815002,344.93399,345.345001,345.345001,17264200
16-12-2014,335.169,100921,433816,184101,40007470271,2.69E+17,4.475,280200515,0.0499,0.0335,10.07,3292,125.097,219432,21.564,0.419,345.673004,345.859009,327.062012,327.062012,327.062012,30864900
17-12-2014,323.149,98316,461734,178769,39560758613,2.69E+17,3.866,309378307,0.0499,0.0323,11.25,3659,109.78,208635,21.56,0.473,326.855011,333.95401,315.152008,319.776001,319.776001,37567900
18-12-2014,312.662,95078,426875,163576,39457671307,2.62E+17,3.858,314900378,0.0452,0.0313,11.163,3816,149.413,212216,21.525,0.425,319.785004,323.709015,304.231995,311.395996,311.395996,39173000
19-12-2014,312.341,95268,398420,149092,39457671307,2.47E+17,4.35,246170372,0.0487,0.0312,10.511,2985,151.676,182179,21.451,0.433,311.178986,318.53299,306.769012,317.842987,317.842987,23823100
20-12-2014,324.713,86767,384061,163428,39457671307,2.80E+17,3.903,203454439,0.0454,0.0325,10.746,2658,139.012,230322,21.455,0.362,317.618988,330.325012,316.044006,329.955994,329.955994,20856700
21-12-2014,323.943,78831,352472,139798,39457671307,2.72E+17,3.948,164015202,0.0466,0.0324,10.909,3849,83.508,211733,21.44,0.343,329.542999,329.628998,318.903015,320.842987,320.842987,15207600
22-12-2014,328.083,96347,352415,173216,39457671307,2.66E+17,5.068,275010179,0.0477,0.0328,8.78,3408,136.497,220334,20.901,0.341,321.067993,334.117004,320.424988,331.885986,331.885986,22315100
23-12-2014,332.744,99319,391652,167450,39457671307,3.18E+17,3.94,309981906,0.0474,0.0333,9.6,4105,128.905,214939,20.874,0.377,332.016998,336.286987,329.60199,334.571991,334.571991,16574200
24-12-2014,329.188,82194,291092,133012,39457671307,2.99E+17,4.224,213884955,0.0445,0.0329,9.412,3305,105.418,170655,21.215,0.29,334.38501,334.740997,321.356995,322.533997,322.533997,15092300
25-12-2014,319.032,67760,235268,109799,39457671307,3.23E+17,3.906,197264031,0.0439,0.0319,9.114,4091,99.721,148756,21.23,0.236,322.286011,322.670013,316.958008,319.007996,319.007996,9883640
26-12-2014,323.135,76046,274839,126447,39457671307,2.88E+17,4.278,177244512,0.082,0.0323,9.474,3012,123.875,163577,21.231,0.506,319.152008,331.424011,316.627014,327.924011,327.924011,16410500
27-12-2014,318.737,76662,290886,130695,39457671307,3.15E+17,3.861,184315724,0.0714,0.0319,9.474,2706,118.706,190312,21.276,0.451,327.583008,328.911011,312.630005,315.863007,315.863007,15185200
28-12-2014,315.441,75546,279938,144477,39457671307,3.12E+17,4.283,200630788,0.0513,0.0315,8.521,2904,87.502,244320,21.277,0.291,316.160004,320.028015,311.078003,317.239014,317.239014,11676600
29-12-2014,314.822,83283,284084,135586,39457671307,3.32E+17,3.904,226685673,0.0546,0.0315,8.78,3070,105.41,168488,21.185,0.352,317.700989,320.266998,312.307007,312.670013,312.670013,12302500
30-12-2014,311.944,84894,301133,144680,39740132580,3.03E+17,4.006,275518820,0.051,0.0312,9.29,4042,139.882,182178,21.227,0.357,312.718994,314.80899,309.372986,310.737,310.737,12528300
31-12-2014,312.724,77259,269665,122759,40640955017,3.22E+17,3.704,258858043,0.0461,0.0313,9.474,3819,122.32,158184,21.205,0.299,310.914001,320.192993,310.210999,320.192993,320.192993,13942900
01-01-2015,315.626,59179,187402,93422,40640955017,3.22E+17,4.049,129854868,0.043,0.0316,8.727,2500,78.474,114998,21.241,0.195,320.434998,320.434998,314.002991,314.248993,314.248993,8036550
02-01-2015,314.346,79122,265055,135337,40640955017,3.30E+17,3.938,212156964,0.047,0.0314,8.727,2878,124.895,184462,21.197,0.286,314.07901,315.838989,313.565002,315.032013,315.032013,7860650
03-01-2015,303.591,82065,295066,143066,40640955017,3.34E+17,3.695,235281521,0.0436,0.0304,8.889,3052,97.849,216194,21.127,0.291,314.846008,315.149994,281.082001,281.082001,281.082001,33054400
04-01-2015,274.82,85522,282161,142557,40640955017,3.31E+17,3.586,271649082,0.0699,0.0275,8.372,3646,103.775,209509,21.157,0.504,281.145996,287.230011,257.612,264.195007,264.195007,55629100
05-01-2015,272.076,95429,360878,161359,40640955017,3.35E+17,3.18,283038295,0.0459,0.0272,9.231,3222,90.598,208147,21.155,0.412,265.084015,278.341003,265.084015,274.473999,274.473999,43962800
06-01-2015,276.104,87663,314084,149094,40640955017,3.17E+17,3.453,292255946,0.0405,0.0276,9.114,3703,100.741,181346,21.156,0.325,274.610992,287.553009,272.696014,286.188995,286.188995,23245700
07-01-2015,287.178,89776,342723,145664,40640955017,3.10E+17,3.249,328735712,0.0409,0.0287,10.286,4034,114.695,177697,21.061,0.364,286.076996,298.753998,283.07901,294.337006,294.337006,24866800
08-01-2015,287.542,106985,390694,162448,40640955017,2.79E+17,3.81,380135094,0.0437,0.0288,9.796,3962,107.161,198543,20.964,0.442,294.13501,294.13501,282.174988,283.348999,283.348999,19982500
09-01-2015,283.794,102135,406274,159304,40640955017,3.06E+17,3.261,298048249,0.0422,0.0284,10.286,3531,104.283,208936,20.922,0.433,282.382996,291.114014,280.53299,290.40799,290.40799,18718600
10-01-2015,280.21,104727,398310,165346,40640955017,2.90E+17,3.567,244697771,0.0408,0.028,9.796,2539,113.682,245418,20.885,0.414,287.303009,288.127014,273.966003,274.79599,274.79599,15264300
11-01-2015,273.146,90475,333239,143745,40640955017,2.98E+17,3.563,313330186,0.0409,0.0273,9.29,3671,67.85,223733,20.911,0.349,274.608002,279.638,265.039001,265.660004,265.660004,18200800
12-01-2015,269.036,98827,388338,152760,41156980051,3.20E+17,3.011,257582410,0.0897,0.0269,10.141,2814,64.236,185470,20.915,0.921,266.145996,272.203003,265.200012,267.79599,267.79599,18880300
13-01-2015,239.441,102182,473566,177766,43971662056,2.72E+17,2.807,396182478,0.0363,0.0239,11.339,4121,109.132,225670,20.995,0.487,267.394012,268.277008,219.906006,225.860992,225.860992,72843904
14-01-2015,197.577,104620,420424,176128,43971662056,3.14E+17,2.293,439178499,0.0288,0.0198,9.931,4449,100.75,225148,20.995,0.419,223.893997,223.893997,171.509995,178.102997,178.102997,97638704
15-01-2015,205.937,120239,422623,189764,43971662056,3.11E+17,2.515,511062279,0.0295,0.0206,9.536,4333,118.491,233935,20.959,0.455,176.897003,229.067001,176.897003,209.843994,209.843994,81773504
16-01-2015,211.756,104560,394092,168827,43971662056,3.28E+17,2.254,330246817,0.0296,0.0212,10.36,3875,111.052,212353,20.963,0.419,209.070007,221.591003,199.770996,208.097,208.097,38421000
17-01-2015,200.604,90361,390993,179369,43971662056,2.98E+17,2.331,213977797,0.0296,0.0201,10.435,2485,77.238,251157,20.952,0.386,207.834,211.731003,194.875,199.259995,199.259995,23469700
18-01-2015,205.929,83033,320738,149221,43971662056,3.21E+17,2.466,188491537,0.0344,0.0206,9.412,2426,67.6,224733,20.956,0.362,200.050003,218.695007,194.505997,210.339005,210.339005,30085100
19-01-2015,211.824,98341,402693,166356,43971662056,3.45E+17,2.216,197147953,0.0309,0.0212,10,2149,76.733,218577,20.961,0.398,211.470993,216.727997,207.317993,214.860992,214.860992,18658300
20-01-2015,210.64,98807,450136,159415,43971662056,2.74E+17,2.278,283442771,0.0306,0.0211,12.203,3045,76.932,198469,20.953,0.485,212.906998,215.240997,205.153,211.315002,211.315002,24051100
21-01-2015,214.636,96810,354071,159612,43971662056,2.84E+17,2.824,285686626,0.0297,0.0215,9.664,3190,73.247,203888,21.369,0.359,211.378006,227.787994,211.212006,226.897003,226.897003,29924600
22-01-2015,232.311,93563,396432,156944,43971662056,3.36E+17,2.342,262269539,0.0333,0.0232,10.667,3093,88.082,200098,21.407,0.396,227.322006,237.018997,226.434006,233.406006,233.406006,33544600
23-01-2015,229.752,91887,390335,146063,43971662056,2.81E+17,2.546,217567723,0.0342,0.023,11.613,2533,78.988,187750,21.385,0.44,233.516998,234.845001,225.195999,232.878998,232.878998,24621700
24-01-2015,237.146,83431,372257,130398,43971662056,2.67E+17,2.805,177146103,0.0328,0.0237,11.429,3396,65.626,183388,21.35,0.366,232.699997,248.210007,230.022003,247.847,247.847,24782500
25-01-2015,248.51,86433,457507,177915,43971662056,2.79E+17,2.794,219821643,0.0383,0.0249,11.52,2702,50.787,288554,21.363,0.425,247.352005,255.074005,243.889999,253.718002,253.718002,33582700
26-01-2015,281.323,108054,491373,172932,43971662056,2.75E+17,3.264,551380791,0.0417,0.0281,11.339,5443,97.951,233561,21.114,0.503,254.078995,309.384003,254.078995,273.472992,273.472992,106794000
27-01-2015,261.244,99244,384604,171248,42957352412,2.96E+17,3.302,283789031,0.0369,0.0261,9.664,2986,77.204,220332,21.154,0.376,273.166992,275.480011,250.653,263.475006,263.475006,44399000
28-01-2015,252.788,85068,273552,125251,41272873895,3.19E+17,3.261,167232333,0.0344,0.0253,8.78,2721,75.39,176113,21.102,0.282,263.351013,266.535004,227.046005,233.914993,233.914993,44352200
29-01-2015,232.4,90715,282263,141590,41272873895,3.39E+17,2.818,198110448,0.0313,0.0232,8.78,2424,79.12,187231,21.039,0.298,233.348007,238.705994,220.712006,233.513,233.513,32213400
30-01-2015,232.471,81061,312664,127447,41272873895,3.18E+17,2.533,180294705,0.0322,0.0232,10.435,2500,95.57,167417,21.061,0.325,232.772003,242.850998,225.839005,226.425003,226.425003,26605200
31-01-2015,227.909,86146,314776,168547,41272873895,3.03E+17,3.133,157734829,0.0331,0.0228,8.675,2062,59.035,252029,21.003,0.301,226.440994,233.503998,216.309006,217.464005,217.464005,23348200
01-02-2015,218.482,78839,300375,147822,41272873895,3.52E+17,2.415,152514560,0.0311,0.0218,9.29,2069,60.332,223386,20.947,0.289,216.867004,231.574005,212.014999,226.972,226.972,29128500
02-02-2015,226.795,85828,308345,149103,41272873895,3.06E+17,2.954,179640320,0.0329,0.0227,9.057,2578,88.732,190042,20.933,0.313,226.490997,242.175003,222.658997,238.229004,238.229004,30612100
03-02-2015,236.83,91666,403982,167778,41272873895,2.98E+17,2.534,283553978,0.0338,0.0237,11.339,3288,100.783,208174,20.931,0.411,237.453995,245.957001,224.483002,227.268005,227.268005,40783700
04-02-2015,225.308,90655,310990,163051,41272873895,3.08E+17,2.92,253667585,0.0313,0.0225,9.057,2983,78.365,200994,20.926,0.316,227.511002,230.057999,221.113007,226.852997,226.852997,26594300
05-02-2015,222.448,86408,298004,147816,41272873895,3.08E+17,2.879,246281342,0.0311,0.0222,9.057,3225,74.179,188459,20.94,0.304,227.664993,239.404999,214.725006,217.110992,217.110992,22516400
06-02-2015,219.936,85528,260826,153349,41272873895,3.49E+17,2.794,172827120,0.0301,0.022,8.136,2397,80.97,187787,20.925,0.264,216.923004,230.509995,216.231995,222.266006,222.266006,24435300
07-02-2015,225.863,85540,284863,131116,41272873895,3.48E+17,2.59,130132193,0.0311,0.0226,9.057,1637,47.375,169002,20.904,0.296,222.632996,230.298996,222.606995,227.753998,227.753998,21604200
08-02-2015,224.9,82547,406572,167688,41272873895,2.91E+17,2.556,128117635,0.032,0.0225,10.909,1722,39.939,265343,20.927,0.355,227.692993,229.438004,221.076996,223.412003,223.412003,17145200
09-02-2015,220.946,104597,366168,156526,42458914417,3.17E+17,2.818,166981560,0.0314,0.0221,8.944,1889,43.684,198547,20.891,0.369,223.389008,223.977005,217.018997,220.110001,220.110001,27791300
10-02-2015,218.176,102831,397470,160388,44455415962,3.42E+17,2.308,159581622,0.0304,0.0218,10,1766,54.262,203572,20.885,0.397,220.281998,221.807007,215.332001,219.839005,219.839005,21115100
11-02-2015,220.585,96890,347730,159522,44455415962,3.32E+17,2.638,168054851,0.0328,0.0221,9.114,2008,54.6,197726,20.893,0.364,219.731995,223.406006,218.074005,219.184998,219.184998,17201900
12-02-2015,219.338,87308,421276,159009,44455415962,3.11E+17,2.105,142164322,0.0315,0.0219,12.101,1847,71.939,206455,20.873,0.421,219.207993,222.199005,217.613998,221.764008,221.764008,15206200
13-02-2015,231.691,113514,501160,210337,44455415962,2.94E+17,2.888,213327107,0.0356,0.0232,9.863,2147,50.671,262527,20.888,0.476,221.968994,240.259003,221.261993,235.427002,235.427002,42744400
14-02-2015,246.158,98613,415948,164268,44455415962,3.45E+17,2.863,150700482,0.0375,0.0246,9,1770,37.242,238325,20.927,0.375,235.528,259.808014,235.528,257.321014,257.321014,49732500
15-02-2015,250.235,85127,468765,197774,44455415962,3.09E+17,2.844,165454855,0.0406,0.025,10.286,2147,44.651,320682,20.957,0.394,257.506989,265.610992,227.684006,234.824997,234.824997,56552400
16-02-2015,234.532,104475,414871,174468,44455415962,3.46E+17,2.674,145162702,0.0345,0.0235,9.172,1626,46.414,232161,20.945,0.391,234.824997,239.520996,229.022003,233.843002,233.843002,28153700
17-02-2015,238.71,102839,445600,181573,44455415962,3.43E+17,2.603,164108460,0.0371,0.0239,9.664,1837,56.116,239272,20.948,0.427,233.421997,245.774994,232.313995,243.610001,243.610001,27363100
